Fiscal Year ,BMP Name,Sending County Code,Sending County ,Receiving County Code,Receiving County,Extent,Unit,Animal Primary Type,Animal subtype,Receiving State,Receiving Location
2017,Manure Transport,24045,WICOMICO,,,96.51,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,63.35,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,141.41,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,1336.22,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,141.17,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,236.11,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,165.94,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,98.76,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,148.98,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,73.72,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,210,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,239.51,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,360.46,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,239.71,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,163.08,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,140.4,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,75.18,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,118.59,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,497.57,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,286.96,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24011,CAROLINE,,,93.08,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,140.69,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,267.56,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,142.17,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,124.26,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,99.28,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,122.17,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,133.06,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,371.8,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,295.45,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,297.48,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,246.85,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,293.99,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,295.26,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,357.64,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,239.15,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,239.93,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,164.17,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,116.64,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,141.5,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,447.16,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,239.41,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,66.57,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,117.17,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,236.98,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,93.04,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,118.47,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,165.61,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,287.97,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,495.49,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,194.4,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,425,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,172.29,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,194.61,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,145.87,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,332.08,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,335.47,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,212.32,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,241.31,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,175.64,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,48.68,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,124.25,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,84.37,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,74.76,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,74.51,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,98.72,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,96.3,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,95.51,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,311.88,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,236.21,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,332.48,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,310.89,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,116.88,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,118.14,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,94.25,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,115.82,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,1342.19,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,73.91,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,144.66,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,355.8,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,190.24,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,94.5,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,118.99,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,514.6,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,73.71,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,71.14,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,302.15,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,155.64,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,74.11,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,73.08,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,73.02,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24011,CAROLINE,,,86.5,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,296.86,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,295.68,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,115.7,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,74.47,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,145.77,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,333.13,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,118.38,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,83.23,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,238.38,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,230.42,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,167.98,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,452.99,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,426.86,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,189.81,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,257.55,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,116.08,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,423.6,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,429.56,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,368.35,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,220.92,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,169.52,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,143.52,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,74.38,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,197.47,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,222.47,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,421.83,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,238.49,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,232.33,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,213.45,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,216.18,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,93.6,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,117.73,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,376.31,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,141.13,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,119.34,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,117.33,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,93.75,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,96.01,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,281.36,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,909.46,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,119.61,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,94.22,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,325.59,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,94.42,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,260.51,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,238.31,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,164.49,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,93.71,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24011,CAROLINE,,,110.13,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,447.59,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,99.11,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,73.42,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,48.96,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,123.64,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,173.87,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,778.72,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,74.56,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,1342.69,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,761.43,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,268.44,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24039,SOMERSET,,,272.03,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,237.99,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,160.59,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24045,WICOMICO,,,167.43,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,186.05,Tons,POULTRY,BROILERS,,Alternative Use
2017,Manure Transport,24047,WORCESTER,,,875.64,Tons,POULTRY,BROILERS,,Alternative Use
2007,Manure Transport,24011,CAROLINE,10001,KENT,240,Tons,POULTRY,BROILERS,DE,KENT-DE
2008,Manure Transport,24011,CAROLINE,10001,KENT,450,Tons,POULTRY,BROILERS,DE,KENT-DE
2015,Manure Transport,24011,CAROLINE,10001,KENT,5922.05,Tons,CATTLE,DAIRY,DE,KENT-DE
2016,Manure Transport,24029,KENT,10001,KENT,1452.5,Tons,CATTLE,DAIRY,DE,KENT-DE
2006,Manure Transport,24045,WICOMICO,10005,SUSSEX,116.99,Tons,POULTRY,BROILERS,DE,SUSSEX-DE
2007,Manure Transport,24045,WICOMICO,10005,SUSSEX,887.59,Tons,POULTRY,BROILERS,DE,SUSSEX-DE
2017,Manure Transport,24047,WORCESTER,10005,SUSSEX,884.33,Tons,POULTRY,BROILERS,DE,SUSSEX-DE
2006,Manure Transport,24029,KENT,24003,ANNE ARUNDEL,995.35,Tons,POULTRY,LAYERS,MD,ANNE ARUNDEL-MD
2006,Manure Transport,24029,KENT,24003,ANNE ARUNDEL,341,Tons,POULTRY,LAYERS,MD,ANNE ARUNDEL-MD
2013,Manure Transport,24035,QUEEN ANNE'S,24003,ANNE ARUNDEL,182.5,Tons,POULTRY,BROILERS,MD,ANNE ARUNDEL-MD
2006,Manure Transport,24005,BALTIMORE,24005,BALTIMORE,1833.72,Tons,CATTLE,DAIRY,MD,BALTIMORE-MD
2009,Manure Transport,24025,HARFORD,24005,BALTIMORE,1960.88,Tons,CATTLE,DAIRY,MD,BALTIMORE-MD
2006,Manure Transport,24039,SOMERSET,24009,CALVERT,139.42,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2006,Manure Transport,24039,SOMERSET,24009,CALVERT,82,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2006,Manure Transport,24039,SOMERSET,24009,CALVERT,85.05,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2007,Manure Transport,24039,SOMERSET,24009,CALVERT,45.2,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2007,Manure Transport,24039,SOMERSET,24009,CALVERT,64.17,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2007,Manure Transport,24039,SOMERSET,24009,CALVERT,186.36,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2007,Manure Transport,24045,WICOMICO,24009,CALVERT,304.73,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2008,Manure Transport,24039,SOMERSET,24009,CALVERT,601.83,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2008,Manure Transport,24039,SOMERSET,24009,CALVERT,207.27,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2008,Manure Transport,24047,WORCESTER,24009,CALVERT,189.14,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2008,Manure Transport,24039,SOMERSET,24009,CALVERT,347.81,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2008,Manure Transport,24045,WICOMICO,24009,CALVERT,168.21,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24039,SOMERSET,24009,CALVERT,331.57,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24039,SOMERSET,24009,CALVERT,68.59,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24039,SOMERSET,24009,CALVERT,210,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24039,SOMERSET,24009,CALVERT,583.8,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24047,WORCESTER,24009,CALVERT,207.7,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24039,SOMERSET,24009,CALVERT,46.89,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24045,WICOMICO,24009,CALVERT,706.19,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2009,Manure Transport,24045,WICOMICO,24009,CALVERT,69.81,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2010,Manure Transport,24039,SOMERSET,24009,CALVERT,182.14,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2010,Manure Transport,24039,SOMERSET,24009,CALVERT,254.81,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2010,Manure Transport,24047,WORCESTER,24009,CALVERT,1709.24,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2010,Manure Transport,24047,WORCESTER,24009,CALVERT,192.74,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2016,Manure Transport,24039,SOMERSET,24009,CALVERT,293.95,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2016,Manure Transport,24039,SOMERSET,24009,CALVERT,695.87,Tons,POULTRY,BROILERS,MD,CALVERT-MD
2006,Manure Transport,24011,CAROLINE,24011,CAROLINE,2691.69,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2006,Manure Transport,24011,CAROLINE,24011,CAROLINE,433.67,Tons,POULTRY,BROILERS,MD,CAROLINE-MD
2007,Manure Transport,24011,CAROLINE,24011,CAROLINE,2731,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2008,Manure Transport,24011,CAROLINE,24011,CAROLINE,2753.11,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2009,Manure Transport,24011,CAROLINE,24011,CAROLINE,2730.9,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2015,Manure Transport,24011,CAROLINE,24011,CAROLINE,648,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2016,Manure Transport,24011,CAROLINE,24011,CAROLINE,805.5,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2016,Manure Transport,24011,CAROLINE,24011,CAROLINE,5175.96,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2016,Manure Transport,24011,CAROLINE,24011,CAROLINE,484,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2016,Manure Transport,24011,CAROLINE,24011,CAROLINE,1500,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2017,Manure Transport,24011,CAROLINE,24011,CAROLINE,4483.9,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2017,Manure Transport,24011,CAROLINE,24011,CAROLINE,1140,Tons,CATTLE,DAIRY,MD,CAROLINE-MD
2005,Manure Transport,24013,CARROLL,24013,CARROLL,1444.2,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2008,Manure Transport,24045,WICOMICO,24013,CARROLL,717.13,Tons,POULTRY,BROILERS,MD,CARROLL-MD
2009,Manure Transport,24013,CARROLL,24013,CARROLL,297,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2009,Manure Transport,24013,CARROLL,24013,CARROLL,1401.04,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2010,Manure Transport,24013,CARROLL,24013,CARROLL,2302.42,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2013,Manure Transport,24013,CARROLL,24013,CARROLL,1772,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2015,Manure Transport,24013,CARROLL,24013,CARROLL,5539.96,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2015,Manure Transport,24013,CARROLL,24013,CARROLL,191,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2015,Manure Transport,24013,CARROLL,24013,CARROLL,2063.8,Tons,HOGS,HOGS,MD,CARROLL-MD
2015,Manure Transport,24013,CARROLL,24013,CARROLL,3143.63,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2015,Manure Transport,24013,CARROLL,24013,CARROLL,2178.75,Tons,HOGS,HOGS,MD,CARROLL-MD
2016,Manure Transport,24013,CARROLL,24013,CARROLL,5856.9,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2016,Manure Transport,24013,CARROLL,24013,CARROLL,6188.48,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2016,Manure Transport,24013,CARROLL,24013,CARROLL,3726.3,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2016,Manure Transport,24013,CARROLL,24013,CARROLL,5592.12,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2016,Manure Transport,24013,CARROLL,24013,CARROLL,432,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2016,Manure Transport,24013,CARROLL,24013,CARROLL,3356.52,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,1011,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,5513.69,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,2652.68,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,2138.08,Tons,HOGS,HOGS,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,6378.55,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,928,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,5059,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,412.5,Tons,CATTLE,BEEF,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,4860,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2017,Manure Transport,24013,CARROLL,24013,CARROLL,6557.16,Tons,CATTLE,DAIRY,MD,CARROLL-MD
2005,Manure Transport,24015,CECIL,24015,CECIL,115.5,Tons,POULTRY,LAYERS,MD,CECIL-MD
2006,Manure Transport,24015,CECIL,24015,CECIL,180.7,Tons,POULTRY,LAYERS,MD,CECIL-MD
2006,Manure Transport,24015,CECIL,24015,CECIL,352.5,Tons,POULTRY,LAYERS,MD,CECIL-MD
2006,Manure Transport,24015,CECIL,24015,CECIL,1120.5,Tons,CATTLE,DAIRY,MD,CECIL-MD
2008,Manure Transport,24015,CECIL,24015,CECIL,916.32,Tons,CATTLE,DAIRY,MD,CECIL-MD
2007,Manure Transport,24015,CECIL,24015,CECIL,1170.3,Tons,CATTLE,DAIRY,MD,CECIL-MD
2008,Manure Transport,24015,CECIL,24015,CECIL,2116.5,Tons,CATTLE,DAIRY,MD,CECIL-MD
2009,Manure Transport,24015,CECIL,24015,CECIL,1494,Tons,CATTLE,DAIRY,MD,CECIL-MD
2010,Manure Transport,24015,CECIL,24015,CECIL,1743,Tons,CATTLE,DAIRY,MD,CECIL-MD
2010,Manure Transport,24015,CECIL,24015,CECIL,1552.93,Tons,CATTLE,DAIRY,MD,CECIL-MD
2011,Manure Transport,24015,CECIL,24015,CECIL,1087.3,Tons,CATTLE,DAIRY,MD,CECIL-MD
2011,Manure Transport,24015,CECIL,24015,CECIL,827.92,Tons,CATTLE,DAIRY,MD,CECIL-MD
